encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;210450
0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;340590
0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;384660
0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1062250
0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1179830
0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;208350
0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;213220
0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;236720
0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;248940
0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;257480
0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;263430
0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;76470
0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;80360
0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;106090
0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;50610
0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;48050
0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;49850
0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;50420
0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;53060
0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;53480
0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;679680
0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2265330
0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;41150
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;41790
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;42300
0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;43680
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;43560
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;45720
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;44370
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;46950
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;45770
1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;222350
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;347130
1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1070520
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;222830
1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;250030
1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;263150
