HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0.502896333333333
0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0.568212307692308
1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;6.53009856410256
0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0.53221558974359
0;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0.493411846153846
1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.729516
0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.482040052631579
0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0.742831666666667
1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;3.21245651282051
1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;3.28526623076923
0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.503539666666667
0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.745916
0;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.494166076923077
1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;10.7214467692308
0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.751130743589744
1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.07724035897436
1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.9305218421053
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.485591615384615
0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.497566230769231
0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.5044075
0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0.582306230769231
