time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;0;0;1;1;1;0;1;0;0;0;212.713333333333
1;1;0;1;0;1;0;1;0;0;0;242.546666666667
1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;0;1;1;0;0;1;0;0;0;239.563333333333
1;1;0;1;1;1;0;0;0;0;0;257.54
1;1;1;1;1;1;0;1;1;1;0;255.873333333333
1;1;0;1;1;1;1;1;1;0;0;255.623333333333
1;1;0;1;1;1;1;1;1;1;0;254.243333333333
1;1;0;1;1;1;1;1;1;1;1;241.226666666667
