Run;Error
87;9.24440850218618
69;9.01101735839846
14;9.24767442687123
63;9.03521857933197
51;9.05796573007307
26;9.0602438396189
70;18.7523799025486
94;10.9600157795879
1;19.2456346171029
42;18.8940123736481
35;8.88424853605188
48;18.9950876513101
32;18.889914801626
45;9.37603825853681
38;10.9757342702863
6;9.05427971921655
99;8.91503083982259
77;19.0806530108045
93;19.0950322152171
21;18.990650784498
56;10.4193280723136
19;19.0861545767184
80;19.1953529860251
64;19.1153851936848
13;19.3214956393328
60;19.0742443880411
17;9.28982799617826
84;26.1292207165333
25;19.1240530410292
52;18.882600833868
58;8.99299818907766
79;9.21545932491752
97;9.37950919763743
100;10.5539346699526
73;8.94863517226238
36;18.8401440540335
41;19.3035848912959
2;9.23234712482538
8;19.1587984327693
5;10.4333507599333
46;19.2572098934311
31;18.9865358862475
90;19.3528660476819
74;10.2818124570243
55;19.1742667905086
22;10.4825022257282
28;26.4079701239852
10;19.0465369278924
67;8.7068867367384
89;19.3296153510555
83;9.15925151478013
57;9.23479111889657
20;19.2467656883742
12;19.0328361095206
65;19.0590089961749
18;19.0355751913067
81;19.0042293923556
39;19.1426242279267
44;10.984627902435
33;19.1409935574584
7;19.1155148075392
92;19.1712572641167
98;10.3358516613599
76;10.3649053359839
95;8.92671215864131
71;19.0187723536184
49;18.9827736267376
34;18.8568784536741
43;19.1293862593114
62;19.3270904939577
15;10.882728144854
86;19.1659580583566
68;18.9119738752331
27;19.0740950471134
50;18.9130237345042
29;9.28392088827803
23;10.2816670194908
54;19.0459752827462
82;11.1193128447167
66;9.22523632424854
11;9.11878791623788
88;10.3320872922105
4;19.017579813603
30;9.11977689783846
47;18.9488058600932
75;10.4738175103699
91;11.1200648787936
72;19.0926172410174
78;18.9782602610031
96;18.9708128638445
40;19.1320913862162
37;9.12887171083219
9;9.04689035898308
3;11.0371375702461
85;18.9817509374847
16;18.9211177731656
61;10.3549365412027
59;9.22829901722614
53;19.1551441338694
24;9.30414489561322
